id_chamado,data_abertura,bairro,canal,texto,categoria_real,pred_modelo_a,conf_modelo_a,pred_modelo_b,conf_modelo_b
2026003969,2026-04-02,Santa Cruz,app_1746,"Lâmpada queimada, Rua São Francisco Xavier nº 100.",iluminacao_publica,iluminacao_publica,0.964,iluminacao_publica,0.688
2026002390,2026-06-09,Barra da Tijuca,portal_web,A luminária do poste da Rua Cândido Benício esquina com a travessa fica acendendo e apagando sem parar há mais de dois meses. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.97,iluminacao_publica,0.858
2026003977,2026-06-22,Tijuca,app_1746,"Após o temporal, uma árvore da Av. Dom Hélder Câmara ficou inclinada sobre a pista desde ontem. Precisa de avaliação e poda ou remoção antes que caia sobre os carros.",poda_arvore,poda_arvore,0.951,poda_arvore,0.903
2026004176,2026-06-06,Copacabana,telefone_1746,Perturbação do sossego na Rua Voluntários da Pátria.,barulho_perturbacao,barulho_perturbacao,0.949,barulho_perturbacao,0.955
2026000737,2026-02-16,Tijuca,telefone_1746,Buraco grande na Estrada do Mendanha.,buraco_via,poda_arvore,0.956,buraco_via,0.943
2026002119,2026-04-17,Penha,app_1746,"Há um veículo abandonado estacionado na Estrada da Posse em frente ao nº 1378 há 3 dias, ocupando vaga e acumulando lixo embaixo. Solicito remoção.",estacionamento_irregular,estacionamento_irregular,0.95,estacionamento_irregular,0.935
2026004087,2026-04-03,Penha,portal_web,"A árvore da calçada da Rua das Acácias está com galhos secos enormes prestes a cair há mais de dois meses, bem em cima do ponto de ônibus. Pedimos poda urgente antes que alguém se machuque.",poda_arvore,poda_arvore,0.943,buraco_via,0.761
2026003839,2026-01-26,Ilha do Governador,telefone_1746,Vizinho do nº 1201 da Estrada dos Bandeirantes mantém gerador ligado a noite inteira há quase um mês. O ruído constante impede o sono de toda a vizinhança.,barulho_perturbacao,barulho_perturbacao,0.887,barulho_perturbacao,0.765
2026002706,2026-05-26,Jacarepaguá,portal_web,Vizinho do nº 550 da Rua do Catete mantém gerador ligado a noite inteira há mais de dois meses. O ruído constante impede o sono de toda a vizinhança.,barulho_perturbacao,barulho_perturbacao,0.973,barulho_perturbacao,0.94
2026002456,2026-06-13,Madureira,telefone_1746,Motoristas usam a vaga de deficiente da Rua Cândido Benício sem credencial todos os dias faz dois dias. Pedimos fiscalização no local.,estacionamento_irregular,estacionamento_irregular,0.969,estacionamento_irregular,0.891
2026002981,2026-06-18,Santa Cruz,portal_web,"A árvore da calçada da Rua do Catete está com galhos secos enormes prestes a cair há mais de 15 dias, bem em cima do ponto de ônibus. Pedimos poda urgente antes que alguém se machuque.",poda_arvore,poda_arvore,0.953,poda_arvore,0.962
2026002935,2026-03-05,Santa Cruz,app_1746,Venho registrar que a iluminação da praça próxima à Rua Barata Ribeiro está desligada há 3 dias. O local é usado por crianças no fim da tarde e está completamente às escuras.,iluminacao_publica,buraco_via,0.929,iluminacao_publica,0.822
2026001515,2026-06-21,Méier,telefone_1746,Festas com som automotivo ocorrem toda madrugada na praça da Rua Voluntários da Pátria há mais de 15 dias. O barulho é ensurdecedor e já houve brigas no local.,barulho_perturbacao,barulho_perturbacao,0.974,barulho_perturbacao,0.912
2026002890,2026-03-03,Santa Cruz,portal_web,"A coleta de lixo domiciliar não passa na Av. Ministro Edgard Romero há mais de dois meses. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,esgoto_vazamento,0.953,coleta_lixo,0.91
2026003369,2026-06-20,Santa Cruz,app_1746,Galhos da árvore da Estrada da Posse invadiram a janela do apartamento e trazem insetos há quase um mês. Já pedimos a poda várias vezes sem retorno.,poda_arvore,poda_arvore,0.9,poda_arvore,0.654
2026003389,2026-05-18,Copacabana,app_1746,"Veículo abandonado, Av. das Américas nº 1279.",estacionamento_irregular,estacionamento_irregular,0.981,estacionamento_irregular,0.81
2026003611,2026-01-17,Barra da Tijuca,app_1746,Solicito poda da árvore em frente ao nº 1242 da Estrada dos Bandeirantes. Os galhos estão encostando na fiação elétrica há quase um mês e há risco de curto-circuito e queda de energia.,poda_arvore,buraco_via,0.842,buraco_via,0.411
2026001790,2026-05-19,Ilha do Governador,telefone_1746,"O caminhão da coleta passou a vir em horário irregular na Av. Brasil há 3 dias, e o lixo fica exposto o dia inteiro. Pedimos regularização do serviço.",coleta_lixo,esgoto_vazamento,0.931,coleta_lixo,0.854
2026004952,2026-01-10,Centro,app_1746,A luminária do poste da Estrada dos Bandeirantes esquina com a travessa fica acendendo e apagando sem parar há quase um mês. À noite a calçada fica no escuro completo.,iluminacao_publica,esgoto_vazamento,0.95,iluminacao_publica,0.684
2026000182,2026-05-18,Barra da Tijuca,telefone_1746,O poste em frente ao número 1396 da Estrada do Mendanha está com a lâmpada queimada faz dois dias. A rua fica totalmente escura à noite e os moradores estão com medo de assaltos.,iluminacao_publica,iluminacao_publica,0.967,iluminacao_publica,0.893
2026002318,2026-03-26,Copacabana,telefone_1746,"Solicito reparo urgente na iluminação pública da Rua do Catete, altura do nº 46. São 3 postes apagados há mais de 15 dias, deixando o trecho perigoso para pedestres.",iluminacao_publica,iluminacao_publica,0.969,iluminacao_publica,0.906
2026003890,2026-03-13,Penha,telefone_1746,Solicito poda da árvore em frente ao nº 801 da Estrada do Mendanha. Os galhos estão encostando na fiação elétrica há uma semana e há risco de curto-circuito e queda de energia.,poda_arvore,poda_arvore,0.894,poda_arvore,0.947
2026002550,2026-03-31,Realengo,telefone_1746,A caçamba comunitária da Av. das Américas está transbordando há uma semana e ninguém faz a remoção. O chorume escorre pela calçada até a porta das casas.,coleta_lixo,coleta_lixo,0.886,coleta_lixo,0.913
2026002631,2026-04-09,Campo Grande,portal_web,O poste em frente ao número 606 da Rua Dias da Cruz está com a lâmpada queimada há mais de 15 dias. A rua fica totalmente escura à noite e os moradores estão com medo de assaltos.,iluminacao_publica,iluminacao_publica,0.883,iluminacao_publica,0.819
2026003823,2026-02-01,Tijuca,telefone_1746,Vaga de deficiente ocupada há uma semana.,estacionamento_irregular,estacionamento_irregular,0.943,estacionamento_irregular,0.937
2026003014,2026-03-19,Jacarepaguá,portal_web,Bueiro transbordando há mais de dois meses.,esgoto_vazamento,esgoto_vazamento,0.915,barulho_perturbacao,0.359
2026002893,2026-04-26,Madureira,portal_web,"Entulho na calçada, Av. Brasil nº 903.",coleta_lixo,coleta_lixo,0.96,coleta_lixo,0.913
2026002191,2026-03-29,Jacarepaguá,portal_web,Motoristas usam a vaga de deficiente da Av. Ministro Edgard Romero sem credencial todos os dias desde ontem. Pedimos fiscalização no local.,estacionamento_irregular,estacionamento_irregular,0.98,estacionamento_irregular,0.733
2026003449,2026-06-22,Campo Grande,app_1746,Denuncio perturbação do sossego na Rua Dias da Cruz: uma obra funciona com britadeira e martelete antes das 7h e depois das 22h há mais de dois meses.,barulho_perturbacao,barulho_perturbacao,0.889,esgoto_vazamento,0.517
2026003921,2026-06-28,Méier,telefone_1746,Denuncio estacionamento irregular em fila dupla na Rua Voluntários da Pátria nos horários de pico há 3 dias. O trânsito trava completamente e ônibus não conseguem passar.,estacionamento_irregular,estacionamento_irregular,0.935,estacionamento_irregular,0.892
2026004941,2026-06-11,Jacarepaguá,telefone_1746,"Um bar na Rua Barata Ribeiro, próximo ao nº 117, coloca música ao vivo em volume altíssimo até as 4h da manhã há 3 dias. Moradores não conseguem dormir nem durante a semana.",barulho_perturbacao,barulho_perturbacao,0.987,coleta_lixo,0.511
2026002627,2026-05-24,Ilha do Governador,portal_web,"O caminhão da coleta passou a vir em horário irregular na Estrada dos Bandeirantes há uma semana, e o lixo fica exposto o dia inteiro. Pedimos regularização do serviço.",coleta_lixo,coleta_lixo,0.88,coleta_lixo,0.948
2026002920,2026-04-16,Penha,app_1746,"A igreja da Estrada do Mendanha, altura do nº 740, usa caixas de som voltadas para a rua em volume muito acima do permitido faz dois dias, inclusive à noite.",barulho_perturbacao,buraco_via,0.924,barulho_perturbacao,0.948
2026003431,2026-02-04,Campo Grande,telefone_1746,Poste apagado na Rua Dias da Cruz.,iluminacao_publica,esgoto_vazamento,0.848,iluminacao_publica,0.658
2026000837,2026-06-25,Campo Grande,app_1746,Esgoto vazando na Av. das Américas.,esgoto_vazamento,buraco_via,0.936,esgoto_vazamento,0.99
2026000791,2026-05-25,Méier,telefone_1746,A caçamba comunitária da Av. Ministro Edgard Romero está transbordando faz dois dias e ninguém faz a remoção. O chorume escorre pela calçada até a porta das casas.,coleta_lixo,coleta_lixo,0.978,coleta_lixo,0.922
2026002089,2026-01-15,Botafogo,portal_web,"Existe um buraco enorme na pista da Rua São Francisco Xavier, na altura do nº 1494, aberto há mais de dois meses. Vários carros já danificaram a suspensão e motociclistas correm risco de acidente.",buraco_via,buraco_via,0.99,buraco_via,0.737
2026001380,2026-04-10,Centro,telefone_1746,"Fiação exposta no poste de iluminação em frente ao nº 950 da Rua Voluntários da Pátria, com risco de choque. Além disso a lâmpada não acende há quase um mês.",iluminacao_publica,iluminacao_publica,0.916,iluminacao_publica,0.804
2026002270,2026-01-25,Centro,app_1746,A caçamba comunitária da Estrada da Posse está transbordando há uma semana e ninguém faz a remoção. O chorume escorre pela calçada até a porta das casas.,coleta_lixo,coleta_lixo,0.93,coleta_lixo,0.827
2026004102,2026-05-29,Realengo,app_1746,A luminária do poste da Estrada do Mendanha esquina com a travessa fica acendendo e apagando sem parar há mais de dois meses. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.964,iluminacao_publica,0.953
2026004631,2026-04-16,Barra da Tijuca,portal_web,"Solicito reparo urgente na iluminação pública da Av. Ministro Edgard Romero, altura do nº 365. São 4 postes apagados há mais de dois meses, deixando o trecho perigoso para pedestres.",iluminacao_publica,iluminacao_publica,0.942,iluminacao_publica,0.828
2026004861,2026-02-22,Botafogo,app_1746,Motoristas usam a vaga de deficiente da Rua Uranos sem credencial todos os dias há mais de dois meses. Pedimos fiscalização no local.,estacionamento_irregular,estacionamento_irregular,0.99,coleta_lixo,0.672
2026002590,2026-01-16,Barra da Tijuca,telefone_1746,"Vazamento de água limpa na calçada da Av. Dom Hélder Câmara, altura do nº 1239, há mais de 15 dias. O desperdício é grande, formou-se um lamaçal e a água invade a pista.",esgoto_vazamento,esgoto_vazamento,0.873,esgoto_vazamento,0.915
2026003479,2026-03-17,Bangu,portal_web,A tampa do bueiro da Rua Dias da Cruz está quebrada e transbordando esgoto há 3 dias. Pedestres precisam andar pela pista para desviar da água contaminada.,esgoto_vazamento,esgoto_vazamento,0.984,esgoto_vazamento,0.85
2026003017,2026-03-12,Copacabana,telefone_1746,"Rompimento de tubulação na Rua Cândido Benício próximo ao nº 925. A água jorra na via há quase um mês, já abriu uma erosão no asfalto e ameaça as fundações das casas.",esgoto_vazamento,coleta_lixo,0.933,esgoto_vazamento,0.919
2026004921,2026-02-28,Santa Cruz,telefone_1746,Solicito remoção de entulho e lixo acumulado na esquina da Rua Dias da Cruz com o nº 1065. Moradores denunciam descarte irregular no local há mais de 15 dias.,coleta_lixo,coleta_lixo,0.958,coleta_lixo,0.935
2026002036,2026-05-26,Centro,portal_web,"Solicito reparo urgente na iluminação pública da Rua Dias da Cruz, altura do nº 966. São 4 postes apagados desde ontem, deixando o trecho perigoso para pedestres.",iluminacao_publica,iluminacao_publica,0.726,iluminacao_publica,0.844
2026002163,2026-06-13,Realengo,app_1746,As raízes da árvore em frente ao nº 295 da Rua São Francisco Xavier levantaram toda a calçada e os galhos cobrem a iluminação. Solicito poda e avaliação há uma semana.,poda_arvore,poda_arvore,0.966,poda_arvore,0.71
2026001993,2026-05-30,Madureira,telefone_1746,"Fiação exposta no poste de iluminação em frente ao nº 723 da Av. Ministro Edgard Romero, com risco de choque. Além disso a lâmpada não acende há mais de dois meses.",iluminacao_publica,iluminacao_publica,0.947,iluminacao_publica,0.84
2026004793,2026-05-28,Jacarepaguá,telefone_1746,Cheiro de esgoto forte na Estrada dos Bandeirantes.,esgoto_vazamento,estacionamento_irregular,0.824,poda_arvore,0.54
2026004054,2026-05-03,Méier,app_1746,"Solicito reparo urgente na iluminação pública da Av. Dom Hélder Câmara, altura do nº 792. São 4 postes apagados faz dois dias, deixando o trecho perigoso para pedestres.",iluminacao_publica,esgoto_vazamento,0.945,iluminacao_publica,0.598
2026004873,2026-01-17,Ilha do Governador,app_1746,"Depois da obra na Rua Cândido Benício, o recapeamento ficou incompleto e sobrou um degrau no asfalto em frente ao nº 755. Já ocorreram dois acidentes com motos há uma semana.",buraco_via,buraco_via,0.935,buraco_via,0.916
2026003010,2026-04-19,Barra da Tijuca,telefone_1746,"Depois da obra na Av. Ministro Edgard Romero, o recapeamento ficou incompleto e sobrou um degrau no asfalto em frente ao nº 964. Já ocorreram dois acidentes com motos faz dois dias.",buraco_via,buraco_via,0.971,buraco_via,0.709
2026004079,2026-04-17,Santa Cruz,telefone_1746,"Lâmpada queimada, Estrada do Mendanha nº 112.",iluminacao_publica,iluminacao_publica,0.852,iluminacao_publica,0.77
2026000407,2026-04-14,Copacabana,app_1746,Venho registrar que a iluminação da praça próxima à Av. Brasil está desligada há mais de 15 dias. O local é usado por crianças no fim da tarde e está completamente às escuras.,iluminacao_publica,iluminacao_publica,0.977,iluminacao_publica,0.926
2026001576,2026-05-10,Jacarepaguá,telefone_1746,"Há um ponto viciado de descarte de lixo e restos de construção na Av. das Américas, altura do nº 97. Mesmo após reclamações há uma semana, nada foi feito.",coleta_lixo,coleta_lixo,0.898,coleta_lixo,0.892
2026004472,2026-01-31,Ilha do Governador,app_1746,"A via da Rua Uranos está intransitável, cheia de buracos e desníveis há uma semana. Ônibus precisam desviar para a contramão, causando risco de colisão.",buraco_via,estacionamento_irregular,0.891,buraco_via,0.791
2026003185,2026-03-25,Irajá,app_1746,A caçamba comunitária da Rua do Catete está transbordando desde ontem e ninguém faz a remoção. O chorume escorre pela calçada até a porta das casas.,coleta_lixo,coleta_lixo,0.89,coleta_lixo,0.834
2026003258,2026-03-15,Madureira,app_1746,"A árvore da calçada da Rua Dias da Cruz está com galhos secos enormes prestes a cair faz dois dias, bem em cima do ponto de ônibus. Pedimos poda urgente antes que alguém se machuque.",poda_arvore,poda_arvore,0.89,buraco_via,0.57
2026004947,2026-05-27,Botafogo,app_1746,Caçamba transbordando na Av. Dom Hélder Câmara.,coleta_lixo,coleta_lixo,0.963,coleta_lixo,0.914
2026004566,2026-04-29,Bangu,portal_web,A luminária do poste da Rua Uranos esquina com a travessa fica acendendo e apagando sem parar há uma semana. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.92,iluminacao_publica,0.747
2026004881,2026-05-22,Centro,portal_web,O poste em frente ao número 253 da Rua Barata Ribeiro está com a lâmpada queimada há quase um mês. A rua fica totalmente escura à noite e os moradores estão com medo de assaltos.,iluminacao_publica,iluminacao_publica,0.936,iluminacao_publica,0.702
2026001392,2026-01-19,Santa Cruz,app_1746,"Solicito reparo urgente na iluminação pública da Rua do Catete, altura do nº 539. São 2 postes apagados há mais de dois meses, deixando o trecho perigoso para pedestres.",iluminacao_publica,iluminacao_publica,0.948,iluminacao_publica,0.708
2026003373,2026-01-20,Ilha do Governador,telefone_1746,O poste em frente ao número 953 da Rua São Francisco Xavier está com a lâmpada queimada há uma semana. A rua fica totalmente escura à noite e os moradores estão com medo de assaltos.,iluminacao_publica,iluminacao_publica,0.98,iluminacao_publica,0.957
2026002787,2026-05-11,Santa Cruz,app_1746,"Carros estacionam diariamente sobre a calçada da Estrada da Posse, altura do nº 268, há 3 dias. Pedestres, cadeirantes e mães com carrinho são obrigados a andar pela pista.",estacionamento_irregular,estacionamento_irregular,0.946,estacionamento_irregular,0.852
2026004579,2026-01-05,Santa Cruz,app_1746,"Vazamento de água limpa na calçada da Rua Uranos, altura do nº 442, há mais de dois meses. O desperdício é grande, formou-se um lamaçal e a água invade a pista.",esgoto_vazamento,esgoto_vazamento,0.948,esgoto_vazamento,0.74
2026004745,2026-05-08,Méier,portal_web,"Depois da obra na Rua Conde de Bonfim, o recapeamento ficou incompleto e sobrou um degrau no asfalto em frente ao nº 1185. Já ocorreram dois acidentes com motos há mais de 15 dias.",buraco_via,buraco_via,0.939,buraco_via,0.92
2026000471,2026-01-31,Madureira,app_1746,O poste em frente ao número 1379 da Rua Uranos está com a lâmpada queimada há uma semana. A rua fica totalmente escura à noite e os moradores estão com medo de assaltos.,iluminacao_publica,iluminacao_publica,0.902,iluminacao_publica,0.801
2026004732,2026-06-19,Tijuca,app_1746,"Entulho na calçada, Rua São Francisco Xavier nº 95.",coleta_lixo,esgoto_vazamento,0.833,coleta_lixo,0.789
2026001699,2026-03-25,Copacabana,app_1746,"Há um veículo abandonado estacionado na Rua Voluntários da Pátria em frente ao nº 914 há 3 dias, ocupando vaga e acumulando lixo embaixo. Solicito remoção.",estacionamento_irregular,estacionamento_irregular,0.952,estacionamento_irregular,0.788
2026001398,2026-05-05,Irajá,telefone_1746,"A via da Rua Cândido Benício está intransitável, cheia de buracos e desníveis faz dois dias. Ônibus precisam desviar para a contramão, causando risco de colisão.",buraco_via,buraco_via,0.977,buraco_via,0.932
2026003395,2026-06-24,Campo Grande,app_1746,"A coleta de lixo domiciliar não passa na Rua Cândido Benício desde ontem. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,coleta_lixo,0.956,coleta_lixo,0.768
2026002323,2026-06-28,Irajá,app_1746,Perturbação do sossego na Rua São Francisco Xavier.,barulho_perturbacao,barulho_perturbacao,0.87,barulho_perturbacao,0.862
2026004089,2026-03-17,Jacarepaguá,app_1746,"A árvore da calçada da Rua São Francisco Xavier está com galhos secos enormes prestes a cair há 3 dias, bem em cima do ponto de ônibus. Pedimos poda urgente antes que alguém se machuque.",poda_arvore,poda_arvore,0.793,buraco_via,0.3
2026000375,2026-04-30,Irajá,telefone_1746,Venho registrar que a iluminação da praça próxima à Estrada do Mendanha está desligada há 3 dias. O local é usado por crianças no fim da tarde e está completamente às escuras.,iluminacao_publica,iluminacao_publica,0.949,iluminacao_publica,0.946
2026002257,2026-02-10,Ilha do Governador,portal_web,"Existe um buraco enorme na pista da Estrada do Mendanha, na altura do nº 532, aberto há mais de dois meses. Vários carros já danificaram a suspensão e motociclistas correm risco de acidente.",buraco_via,buraco_via,0.888,buraco_via,0.774
2026000743,2026-04-12,Bangu,app_1746,Bar com música até 4h há mais de 15 dias.,barulho_perturbacao,buraco_via,0.827,buraco_via,0.312
2026001962,2026-04-26,Copacabana,telefone_1746,A tampa do bueiro da Rua Conde de Bonfim está quebrada e transbordando esgoto há 3 dias. Pedestres precisam andar pela pista para desviar da água contaminada.,esgoto_vazamento,buraco_via,0.964,estacionamento_irregular,0.45
2026000511,2026-05-13,Campo Grande,telefone_1746,"Carro na calçada, Rua Barata Ribeiro.",estacionamento_irregular,poda_arvore,0.828,estacionamento_irregular,0.85
2026002495,2026-04-20,Campo Grande,app_1746,A caçamba comunitária da Estrada dos Bandeirantes está transbordando faz dois dias e ninguém faz a remoção. O chorume escorre pela calçada até a porta das casas.,coleta_lixo,barulho_perturbacao,0.95,poda_arvore,0.572
2026003963,2026-04-27,Barra da Tijuca,portal_web,"Vazamento de água limpa na calçada da Rua Barata Ribeiro, altura do nº 780, faz dois dias. O desperdício é grande, formou-se um lamaçal e a água invade a pista.",esgoto_vazamento,esgoto_vazamento,0.865,esgoto_vazamento,0.784
2026001803,2026-03-01,Barra da Tijuca,app_1746,"Após o temporal, uma árvore da Rua Voluntários da Pátria ficou inclinada sobre a pista há quase um mês. Precisa de avaliação e poda ou remoção antes que caia sobre os carros.",poda_arvore,poda_arvore,0.815,buraco_via,0.559
2026003518,2026-06-21,Centro,telefone_1746,"Solicito reparo urgente na iluminação pública da Estrada do Mendanha, altura do nº 598. São 2 postes apagados há quase um mês, deixando o trecho perigoso para pedestres.",iluminacao_publica,iluminacao_publica,0.955,iluminacao_publica,0.8
2026002609,2026-01-30,Copacabana,portal_web,5 postes sem luz na Av. Ministro Edgard Romero.,iluminacao_publica,esgoto_vazamento,0.943,iluminacao_publica,0.944
2026002613,2026-05-04,Penha,telefone_1746,"Cratera na pista, Rua Dias da Cruz nº 306.",buraco_via,buraco_via,0.963,buraco_via,0.861
2026003902,2026-05-18,Campo Grande,portal_web,"A igreja da Rua Voluntários da Pátria, altura do nº 1023, usa caixas de som voltadas para a rua em volume muito acima do permitido faz dois dias, inclusive à noite.",barulho_perturbacao,barulho_perturbacao,0.898,barulho_perturbacao,0.713
2026004588,2026-03-10,Ilha do Governador,telefone_1746,Lixo acumulado na Av. das Américas.,coleta_lixo,coleta_lixo,0.968,coleta_lixo,0.85
2026002954,2026-05-07,Penha,app_1746,"A via da Av. Ministro Edgard Romero está intransitável, cheia de buracos e desníveis há uma semana. Ônibus precisam desviar para a contramão, causando risco de colisão.",buraco_via,buraco_via,0.787,buraco_via,0.796
2026000070,2026-03-28,Barra da Tijuca,telefone_1746,Vizinho do nº 946 da Rua do Catete mantém gerador ligado a noite inteira há mais de dois meses. O ruído constante impede o sono de toda a vizinhança.,barulho_perturbacao,barulho_perturbacao,0.816,barulho_perturbacao,0.892
2026003943,2026-06-07,Madureira,portal_web,A tampa do bueiro da Estrada do Mendanha está quebrada e transbordando esgoto há mais de 15 dias. Pedestres precisam andar pela pista para desviar da água contaminada.,esgoto_vazamento,esgoto_vazamento,0.925,esgoto_vazamento,0.782
2026001056,2026-06-01,Jacarepaguá,portal_web,"Há um vazamento de esgoto a céu aberto na Rua Dias da Cruz, em frente ao nº 213, desde ontem. A água suja escorre pela rua, o cheiro é insuportável e o asfalto começou a afundar.",esgoto_vazamento,esgoto_vazamento,0.956,esgoto_vazamento,0.888
2026003385,2026-04-24,Botafogo,app_1746,Asfalto cedeu há mais de dois meses.,buraco_via,buraco_via,0.825,buraco_via,0.91
2026002230,2026-04-03,Botafogo,app_1746,"O caminhão da coleta passou a vir em horário irregular na Estrada da Posse há 3 dias, e o lixo fica exposto o dia inteiro. Pedimos regularização do serviço.",coleta_lixo,coleta_lixo,0.911,coleta_lixo,0.959
2026002763,2026-04-18,Barra da Tijuca,portal_web,"Cratera na pista, Rua Dias da Cruz nº 182.",buraco_via,esgoto_vazamento,0.782,buraco_via,0.818
2026003301,2026-06-05,Realengo,telefone_1746,"Após o temporal, uma árvore da Av. Dom Hélder Câmara ficou inclinada sobre a pista desde ontem. Precisa de avaliação e poda ou remoção antes que caia sobre os carros.",poda_arvore,poda_arvore,0.851,poda_arvore,0.889
2026002139,2026-02-17,Centro,app_1746,3 postes sem luz na Rua Barata Ribeiro.,iluminacao_publica,iluminacao_publica,0.931,iluminacao_publica,0.779
2026000106,2026-04-23,Santa Cruz,telefone_1746,"Som alto de madrugada, Av. Brasil.",barulho_perturbacao,barulho_perturbacao,0.974,barulho_perturbacao,0.979
2026003755,2026-03-23,Jacarepaguá,telefone_1746,Fila dupla direto na Rua Conde de Bonfim.,estacionamento_irregular,estacionamento_irregular,0.919,estacionamento_irregular,0.888
2026002156,2026-01-16,Madureira,portal_web,"Há um ponto viciado de descarte de lixo e restos de construção na Av. Dom Hélder Câmara, altura do nº 627. Mesmo após reclamações faz dois dias, nada foi feito.",coleta_lixo,coleta_lixo,0.944,coleta_lixo,0.86
2026003331,2026-04-30,Centro,app_1746,"Carro na calçada, Rua do Catete.",estacionamento_irregular,coleta_lixo,0.995,estacionamento_irregular,0.891
2026004863,2026-06-14,Bangu,telefone_1746,Festas com som automotivo ocorrem toda madrugada na praça da Estrada do Mendanha há 3 dias. O barulho é ensurdecedor e já houve brigas no local.,barulho_perturbacao,coleta_lixo,0.926,barulho_perturbacao,0.849
2026004049,2026-04-18,Penha,telefone_1746,"Lâmpada queimada, Estrada dos Bandeirantes nº 1302.",iluminacao_publica,iluminacao_publica,0.966,iluminacao_publica,0.654
2026000382,2026-05-26,Campo Grande,telefone_1746,"Carro na calçada, Av. das Américas.",estacionamento_irregular,estacionamento_irregular,0.946,estacionamento_irregular,0.78
2026002757,2026-03-28,Méier,app_1746,"A coleta de lixo domiciliar não passa na Rua das Acácias há 3 dias. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,coleta_lixo,0.961,coleta_lixo,0.874
2026004446,2026-06-09,Jacarepaguá,portal_web,Poste apagado na Av. Dom Hélder Câmara.,iluminacao_publica,buraco_via,0.947,iluminacao_publica,0.85
2026002823,2026-06-14,Jacarepaguá,telefone_1746,"Veículo abandonado, Estrada dos Bandeirantes nº 622.",estacionamento_irregular,coleta_lixo,0.95,estacionamento_irregular,0.683
2026002149,2026-03-28,Jacarepaguá,app_1746,"Lâmpada queimada, Av. Dom Hélder Câmara nº 1095.",iluminacao_publica,coleta_lixo,0.969,iluminacao_publica,0.788
2026002198,2026-03-04,Copacabana,app_1746,"Galho caindo, Av. Dom Hélder Câmara nº 904.",poda_arvore,poda_arvore,0.86,esgoto_vazamento,0.526
2026000730,2026-03-05,Campo Grande,telefone_1746,Perturbação do sossego na Estrada da Posse.,barulho_perturbacao,barulho_perturbacao,0.959,barulho_perturbacao,0.7
2026004882,2026-04-05,Méier,app_1746,Árvore na fiação há mais de 15 dias.,poda_arvore,poda_arvore,0.92,poda_arvore,0.942
2026004665,2026-04-26,Bangu,telefone_1746,"Vazamento de água limpa na calçada da Av. Ministro Edgard Romero, altura do nº 1155, desde ontem. O desperdício é grande, formou-se um lamaçal e a água invade a pista.",esgoto_vazamento,buraco_via,0.894,esgoto_vazamento,0.865
2026004620,2026-03-12,Santa Cruz,telefone_1746,"A coleta de lixo domiciliar não passa na Rua Cândido Benício há uma semana. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,esgoto_vazamento,0.846,coleta_lixo,0.921
2026001091,2026-01-20,Penha,app_1746,A tampa do bueiro da Rua Voluntários da Pátria está quebrada e transbordando esgoto há uma semana. Pedestres precisam andar pela pista para desviar da água contaminada.,esgoto_vazamento,esgoto_vazamento,0.817,esgoto_vazamento,0.827
2026004155,2026-06-14,Copacabana,portal_web,As raízes da árvore em frente ao nº 735 da Rua Uranos levantaram toda a calçada e os galhos cobrem a iluminação. Solicito poda e avaliação há quase um mês.,poda_arvore,poda_arvore,0.929,poda_arvore,0.892
2026000213,2026-02-05,Campo Grande,app_1746,Festas com som automotivo ocorrem toda madrugada na praça da Estrada do Mendanha há quase um mês. O barulho é ensurdecedor e já houve brigas no local.,barulho_perturbacao,barulho_perturbacao,0.859,sinalizacao,0.433
2026000331,2026-05-04,Santa Cruz,telefone_1746,Poste apagado na Av. Brasil.,iluminacao_publica,poda_arvore,0.935,iluminacao_publica,0.945
2026000841,2026-06-09,Barra da Tijuca,app_1746,"Veículo abandonado, Estrada dos Bandeirantes nº 753.",estacionamento_irregular,estacionamento_irregular,0.835,estacionamento_irregular,0.861
2026001480,2026-05-24,Botafogo,telefone_1746,"Esgoto retornando pelos ralos das casas da Rua das Acácias sempre que chove, há quase um mês. A rede parece estar entupida e o problema afeta todo o quarteirão.",esgoto_vazamento,esgoto_vazamento,0.952,esgoto_vazamento,0.793
2026004171,2026-02-17,Irajá,app_1746,Venho registrar que a iluminação da praça próxima à Rua Cândido Benício está desligada faz dois dias. O local é usado por crianças no fim da tarde e está completamente às escuras.,iluminacao_publica,iluminacao_publica,0.893,iluminacao_publica,0.985
2026004903,2026-01-14,Tijuca,app_1746,"Vazamento de água limpa na calçada da Rua das Acácias, altura do nº 338, há quase um mês. O desperdício é grande, formou-se um lamaçal e a água invade a pista.",esgoto_vazamento,esgoto_vazamento,0.841,esgoto_vazamento,0.828
